User ID,Energy (kWh),Charging Time (seconds),Total Duration (seconds),Session Count,Cluster
172625.0,3.9811428571428573,3329.0,3723.5714285714284,7,1
172707.0,4.532049,2888.777777777778,4415.666666666667,9,1
172717.0,3.5,2166.0,2186.0,1,1
172805.0,7.94,4677.0,4732.0,1,1
172905.0,4.0128215,3273.5,3289.5,4,1
172917.0,4.594,13049.0,13066.0,1,2
172933.0,14.629,9463.0,9660.0,1,2
173077.0,1.1090093333333333,2277.6666666666665,3035.6666666666665,3,1
173089.0,8.416500000000001,9265.0,9284.5,2,2
173105.0,2.8324000000000003,1803.8,1991.4,5,1
173187.0,7.849129333333333,5894.740740740741,7606.777777777777,27,2
173189.0,11.237789571428571,10232.095238095239,18939.52380952381,21,2
173215.0,4.471,3033.0,3755.0,1,1
173233.0,4.189,4738.0,4776.0,1,1
173273.0,8.994,5899.0,5973.0,1,2
173311.0,3.244056652173913,2362.3478260869565,3357.0434782608695,23,1
173345.0,7.542634,4279.0,4525.0,1,1
173407.0,5.996,3698.0,3709.0,1,1
173569.0,2.008761,1144.0,1147.0,1,1
173787.0,5.0040265,5577.0,5588.0,2,1
173813.0,2.752352,1779.0,1785.0,1,1
173819.0,23.001925,12890.0,12909.0,1,0
173913.0,10.232857,7192.5,7566.5,4,2
173961.0,18.473,11065.0,14493.0,1,2
173985.0,8.359525,5569.0,5584.0,1,1
174059.0,3.1644552307692306,2006.3846153846155,2359.3076923076924,13,1
174075.0,4.032138764705882,4956.35294117647,5201.058823529412,17,1
174083.0,2.2537263,2201.9,2329.5,10,1
174139.0,4.577938,5264.5,5288.0,2,1
174151.0,8.2115015,9845.75,14051.25,4,2
174177.0,2.178365,1419.0,1427.0,1,1
174337.0,5.618294333333334,3470.0,3479.1666666666665,6,1
174379.0,3.154736842105263,3487.0526315789475,3591.8947368421054,19,1
174433.0,1.3103333333333333,1445.3333333333333,1460.3333333333333,3,1
174449.0,17.086397,10871.0,10900.0,1,2
174499.0,7.319227999999999,9023.0,9033.5,2,2
174521.0,9.63425,5933.0,5986.75,4,2
174545.0,5.06102,4700.0,5457.0,1,1
174653.0,5.72136,7916.666666666667,7960.0,6,2
174659.0,5.351666666666667,5565.0,5581.0,3,1
174671.0,3.9046770000000004,4925.2,4940.6,5,1
174881.0,9.010926,10055.0,10072.0,1,2
174891.0,9.992782910714286,6617.982142857143,6795.5,56,2
174973.0,3.7091056666666664,2755.0,2790.0,3,1
174985.0,4.687628,5504.0,5977.0,2,1
175009.0,2.005441888888889,2093.4444444444443,2103.777777777778,9,1
175029.0,13.075109,7561.0,7572.0,1,2
175045.0,2.002118,3889.0,12444.0,1,1
175055.0,7.5543975,5014.0,5031.0,2,1
175115.0,12.649,7486.0,7501.0,1,2
175177.0,3.926386,4790.0,5034.0,1,1
175187.0,2.7071484999999997,7276.5,7472.5,2,1
175237.0,7.019659,9385.0,10082.0,1,2
175279.0,6.388999999999999,7121.5,7138.0,2,2
175313.0,3.427,4071.0,7721.0,1,1
175369.0,2.722932,2015.0,2056.0,1,1
175391.0,13.487,8183.0,8202.0,1,2
175537.0,1.685006,2720.0,2752.0,1,1
175541.0,5.920667,5106.0,5122.0,4,1
175555.0,11.953,10523.0,12310.0,1,2
175691.0,5.0925112,3990.2,4019.0,5,1
175717.0,3.5602712499999996,3373.25,3407.5,4,1
175727.0,1.806,2094.0,2115.0,1,1
175729.0,6.367431,4755.0,4811.0,1,1
175737.0,7.366468795986622,8229.732441471571,9676.046822742475,299,0
175781.0,17.989,20838.0,22033.0,1,0
175817.0,3.3640175,4029.0,4047.0,2,1
175847.0,8.567309,5199.0,5216.0,1,1
175867.0,1.918,1478.0,3754.4,5,1
175907.0,10.544693500000001,10693.0,10703.5,2,2
175991.0,7.895538500000001,9692.5,9702.0,2,2
176037.0,5.5327,7397.0,7736.5,2,2
176043.0,13.897333333333334,8654.666666666666,8681.0,3,2
176051.0,8.372015625,5217.0,5234.0,8,1
176185.0,6.950008133333333,4916.2,4982.2,15,1
176203.0,1.416845,1555.0,1587.0,1,1
176225.0,7.571293166666666,6157.666666666667,6170.5,6,2
176253.0,9.72857325,6405.25,6428.25,4,2
176321.0,8.28446,5269.0,5297.0,1,1
176381.0,4.01981,4974.0,4993.0,1,1
176401.0,8.035787666666668,8940.777777777777,9711.888888888889,9,2
176421.0,8.428238,5489.0,5500.0,1,1
176479.0,5.127175428571428,5974.0,5997.428571428572,7,1
176529.0,4.226266,2570.0,2595.0,1,1
176531.0,6.966511,8085.0,8109.0,1,2
176573.0,3.4307554999999996,3742.0,3771.0,2,1
176579.0,3.787096,2580.0,2601.0,1,1
176589.0,11.225997000000001,7744.0,8412.333333333334,3,2
176611.0,1.0077965,589.0,600.0,2,1
176645.0,4.0168117500000005,4014.75,4029.0,4,1
176673.0,8.109832,7957.333333333333,7966.333333333333,9,2
176749.0,6.054806333333333,3412.6666666666665,5146.666666666667,3,1
176759.0,11.505582,7229.428571428572,7242.857142857143,7,2
176791.0,15.468,9220.0,9232.0,1,2
176839.0,2.8638935,2797.5,2808.5,2,1
176865.0,1.411521,1605.0,1634.0,1,1
176903.0,2.1499061999999998,2539.0,4430.8,5,1
177001.0,5.592982999999999,6475.0,6489.5,2,1
177101.0,11.625,6910.0,9681.0,1,2
177135.0,6.313,7707.0,11656.0,1,2
177235.0,12.091,6617.0,13487.0,1,2
177291.0,8.852,5217.0,5228.0,1,1
177357.0,3.5912515000000003,5594.5,6416.5,2,1
177407.0,4.700324,5765.0,8213.0,1,1
177425.0,13.851946,8885.0,8890.0,1,2
177457.0,3.3966615,5102.833333333333,7199.166666666667,6,1
177499.0,7.022132777777778,4899.444444444444,5310.7037037037035,27,1
177541.0,10.598536395061728,12958.58024691358,16280.469135802468,81,0
177551.0,10.783691,10090.0,13810.0,1,2
177611.0,6.887951666666667,4208.0,4655.0,3,1
177657.0,2.686,4259.0,4277.0,1,1
177741.0,0.371,241.0,298.0,1,1
177813.0,2.7201785999999997,3268.2,3679.2,5,1
177845.0,7.969228,4719.0,4736.0,1,1
177861.0,5.1865000000000006,4774.0,4790.0,2,1
177921.0,8.744159875000001,5568.875,5678.875,8,1
177955.0,8.050337555555554,5533.888888888889,6814.666666666667,9,2
177957.0,5.06441,6190.0,6198.0,1,1
177983.0,12.29104325,8539.75,8878.25,4,2
178173.0,6.097,4013.0,4064.0,1,1
178243.0,7.724855,9721.0,9731.0,1,2
178293.0,7.252,4306.0,4317.0,1,1
178343.0,5.31980025,3252.25,3268.75,4,1
178407.0,6.319029333333333,5384.666666666667,5406.333333333333,3,1
178433.0,1.471,1731.0,1744.0,1,1
178447.0,5.6479,3513.5,6110.5,10,1
178457.0,8.693249,10711.0,10734.0,1,2
178497.0,8.895976749999999,9660.875,10508.0,8,2
178537.0,5.0228763333333335,6327.333333333333,6831.666666666667,3,1
178543.0,16.248014,10704.666666666666,10721.0,3,2
178647.0,3.868119444444445,2805.0,2968.5555555555557,9,1
178691.0,2.0908,2258.0,2283.0,5,1
178741.0,2.2592904999999996,1394.0,1408.5,2,1
178793.0,10.8676235,8272.5,8340.0,2,2
178833.0,3.9639366666666667,3695.3333333333335,5857.222222222223,9,1
179129.0,5.4538851,6502.1,7516.4,10,2
179245.0,6.204808,3745.0,6625.0,1,1
179265.0,7.207871,8435.0,8451.0,1,2
179273.0,7.70080475,4812.875,8494.875,8,2
179323.0,5.65956425,8767.5,10738.0,4,2
179351.0,5.07336,2891.0,2899.0,1,1
179541.0,4.654731,3061.0,3183.0,1,1
179571.0,6.6306274117647055,8588.764705882353,11294.529411764706,17,2
179587.0,4.890674,6030.0,10363.0,1,2
179603.0,5.0950625,3140.25,3154.75,4,1
179667.0,6.471,7745.0,7755.0,2,2
179675.0,3.676,4066.0,4119.0,1,1
179823.0,15.401166666666667,9704.866666666667,10516.2,30,2
179827.0,11.165,7434.0,7450.0,1,2
179835.0,3.071976,6235.0,12442.0,1,2
179859.0,4.526154,5270.0,5278.0,1,1
179871.0,10.339,8730.0,8796.0,1,2
179879.0,2.850847,1594.0,2224.0,1,1
180013.0,9.437349192982456,11112.807017543859,13146.684210526315,57,2
180141.0,5.013841,5755.0,5763.0,1,1
180173.0,20.1910505,11191.0,12175.0,2,2
180185.0,2.432,2897.0,2904.0,1,1
180307.0,1.9141875,2484.5,2499.0,2,1
180371.0,10.512500000000001,6442.5,7260.0,6,2
180405.0,9.198454545454545,6487.090909090909,6798.090909090909,11,2
180421.0,2.6747735384615385,3337.846153846154,4278.692307692308,13,1
180453.0,4.86,2955.0,2970.0,1,1
180525.0,13.615583,9932.2,14507.8,5,2
180565.0,11.361563,10796.0,11446.0,1,2
180589.0,1.5919793333333334,2257.3333333333335,2849.3333333333335,3,1
180765.0,8.604515,10450.0,10470.0,1,2
180909.0,2.527,4367.0,4386.0,1,1
181003.0,9.654,5790.0,5796.0,1,2
181019.0,6.06971375,3691.75,3706.0,4,1
181027.0,3.5844346666666667,3982.6666666666665,3999.3333333333335,3,1
181039.0,7.399911,4709.5,4750.5,2,1
181123.0,6.450588,8020.0,8033.0,1,2
181211.0,17.6915355,10462.5,10489.5,2,2
181325.0,6.243070666666667,7596.0,7902.666666666667,3,2
181363.0,5.32,6371.333333333333,7390.333333333333,3,1
181549.0,5.503957,3342.3333333333335,4126.666666666667,3,1
181591.0,5.9965,8151.5,8515.25,4,2
181647.0,15.796,9435.0,9449.0,1,2
181721.0,3.271322,3389.0,16472.0,1,2
181767.0,7.5451285,10521.268115942028,10759.797101449276,138,0
181781.0,6.175094657142857,8432.942857142858,9362.4,35,2
181899.0,2.8823209999999997,1942.0,1955.0,3,1
181901.0,19.28368,11465.0,11534.0,1,2
181941.0,3.645217,4249.0,4264.0,1,1
182141.0,1.550233,5291.5,5447.5,2,1
182143.0,3.7731708333333334,4353.75,4413.166666666667,12,1
182149.0,7.681698000000001,4904.5,4923.0,2,1
182301.0,3.128163,4065.0,4084.0,1,1
182303.0,10.647101444444445,6378.888888888889,6557.111111111111,9,2
182311.0,3.623,3604.0,3621.0,1,1
182317.0,11.2305,6802.0,6826.0,2,2
182325.0,8.2927646,6029.8,6039.2,5,2
182375.0,11.312242,7161.0,12001.0,1,2
182377.0,4.456082,3325.0,3338.0,1,1
182551.0,5.337,3265.0,3272.0,1,1
182623.0,3.320877,3884.0,9318.0,1,1
182669.0,4.14959625,4815.25,4847.75,4,1
182819.0,8.239,6915.0,6942.0,1,2
182837.0,4.8,6060.0,6083.0,1,1
182861.0,7.0169999999999995,4649.0,4675.0,4,1
182893.0,15.946837,9830.0,13426.0,2,2
183015.0,4.756202,5630.0,5639.0,1,1
183063.0,1.020311,2187.0,6189.5,2,1
183145.0,2.5944029,1640.7,6675.8,10,1
183163.0,4.188583,5350.0,5361.0,1,1
183173.0,2.570574,1654.0,1665.0,1,1
183313.0,8.552648,6914.0,6937.0,1,2
183321.0,0.755,520.0,536.0,1,1
183447.0,6.303032,7729.5,7744.0,2,2
183479.0,9.72727425,5659.0,5694.25,4,2
183541.0,6.583539,3989.0,4007.0,1,1
183565.0,10.726297,8506.0,8555.0,1,2
183583.0,7.689689,8535.0,16507.0,1,2
183667.0,3.9963745,5175.75,5441.5,4,1
183719.0,2.1490113333333336,6688.666666666667,9548.0,3,1
183727.0,10.3376315,7860.25,7964.25,4,2
183733.0,7.567761333333333,4686.0,4872.0,3,1
183741.0,12.426932,14346.0,16643.0,1,2
183783.0,3.3103604285714288,10335.714285714286,10552.142857142857,7,2
183791.0,5.592476,6116.0,6154.0,1,1
183831.0,1.3085,1490.0,1506.0,2,1
183871.0,4.394461,2649.5,2670.0,2,1
183873.0,5.49707725,6604.0,7160.25,4,1
183875.0,1.397615,1710.0,1713.0,1,1
183877.0,38.01103233333333,25388.88888888889,28167.777777777777,9,0
184101.0,0.653,825.0,842.0,1,1
184141.0,5.633975,6640.0,7399.0,1,2
184145.0,12.478401999999999,7992.5,8004.5,2,2
184183.0,8.720877,5570.0,5588.0,1,1
184187.0,5.0149335,3347.0,3369.5,2,1
184201.0,7.047,4265.0,4280.0,1,1
184251.0,6.848643,4324.0,4376.0,1,1
184259.0,10.0899584,6366.9,6401.1,10,2
184285.0,2.3137483225806452,1929.0,2174.935483870968,31,1
184315.0,4.096473631578948,4571.894736842105,5347.894736842105,19,1
184335.0,5.7514385,8445.0,8459.5,2,2
184367.0,2.55,2835.0,2849.0,1,1
184445.0,7.96270490625,5237.9375,6865.0,32,2
184493.0,12.210970277777777,7607.722222222223,15814.361111111111,36,2
184557.0,2.2904000000000004,3028.8,4300.2,5,1
184565.0,8.5425,5065.0,5798.0,4,1
184569.0,7.109045999999999,4438.333333333333,5280.333333333333,3,1
184701.0,3.31146525,4373.0,5870.0,4,1
184727.0,8.532038,4945.0,4956.0,1,1
184837.0,2.2308950000000003,1474.0,3524.5,2,1
184871.0,4.451497538461538,5450.615384615385,5826.923076923077,13,1
184881.0,1.352,1626.0,4341.0,1,1
184889.0,4.290556499999999,5224.1,7824.0,10,1
184977.0,6.493662,7715.0,8034.0,1,2
184995.0,1.510434,1785.0,1797.0,1,1
184999.0,2.8100902000000003,2864.9,3440.0,10,1
185015.0,0.143,228.0,242.0,1,1
185035.0,13.871135,8725.0,8731.0,1,2
185043.0,3.3333333333333335,3921.6666666666665,3932.0,3,1
185045.0,3.662531,2489.0,5599.0,1,1
185051.0,8.367251,9880.0,9889.0,1,2
185187.0,4.691803666666666,6322.0,6562.166666666667,6,1
185215.0,9.541,6016.0,6031.0,1,2
185231.0,6.999173913043478,4298.0,5388.739130434783,23,1
185249.0,8.356421,5125.0,9832.0,1,2
185297.0,4.6211785,6290.5,6301.5,2,1
185367.0,0.013104,100.0,2483.0,1,1
185419.0,9.7825,7383.5,7397.0,2,2
185659.0,5.011266,3194.0,3976.0,2,1
185705.0,1.2067777777777777,752.4444444444445,786.0,9,1
185769.0,3.106,3468.0,3479.6666666666665,3,1
185781.0,9.8415,6257.0,6272.0,2,2
185791.0,6.747714285714285,7669.809523809524,9258.190476190477,63,2
185843.0,4.534407666666666,2975.3333333333335,4727.333333333333,3,1
185847.0,3.6673233333333335,4404.833333333333,5456.416666666667,12,1
185849.0,3.603606,9832.0,10047.0,1,2
185857.0,7.057914,5499.5,5513.5,2,1
185981.0,6.187,6765.0,6777.0,1,2
185987.0,9.885524,12305.0,14774.0,1,2
185991.0,3.02234,5390.0,6376.0,1,1
185993.0,8.346,6294.0,7829.0,1,2
185999.0,2.845,5265.0,10377.0,1,1
186069.0,10.520444000000001,7885.0,7902.5,2,2
186077.0,5.856307,7342.5,13433.0,2,2
186099.0,2.843817,3460.0,3469.0,1,1
186145.0,10.6237195,8220.5,9149.0,2,2
186181.0,8.311324,5669.0,5683.0,1,1
186247.0,6.022,3501.5,3513.0,2,1
186257.0,4.533333333333333,2744.3333333333335,2758.6666666666665,3,1
186299.0,4.878,2972.0,2985.5,2,1
186339.0,1.009974,789.0,9558.0,1,1
186363.0,2.541,4415.0,12362.0,1,1
186367.0,3.1467833333333335,4789.666666666667,4803.333333333333,3,1
186371.0,5.54091,6474.0,6484.0,1,1
186425.0,1.7387495,2169.0,2476.0,2,1
186511.0,14.39,8623.0,8643.0,1,2
186577.0,3.049278,2063.0,9763.0,1,1
186633.0,4.084,3306.0,3340.0,1,1
186635.0,2.492559,3564.0,4074.0,1,1
186637.0,13.483799999999999,8120.6,8132.8,5,2
186749.0,8.9746990625,5597.5,5785.75,16,2
186871.0,13.025,7766.0,7780.0,1,2
186901.0,2.2334325,3963.5,6825.0,4,1
187001.0,4.614696,7795.0,7804.0,1,2
187003.0,6.390175,7385.0,7400.0,1,2
187011.0,0.559089,1599.0,1645.0,1,1
187027.0,6.403052,11226.0,11237.0,1,2
187041.0,0.9944903333333334,1294.0,1327.0,3,1
187115.0,6.7024108,4372.4,4852.0,5,1
187173.0,12.382356999999999,9122.666666666666,9439.333333333334,3,2
187281.0,7.6755135,8625.0,8639.0,2,2
187353.0,6.824,6801.0,6810.0,1,2
187393.0,3.6555245,4587.5,6532.5,2,1
187577.0,6.897,12947.0,14938.0,1,2
187587.0,5.784638684210527,9529.657894736842,10007.763157894737,38,2
187599.0,9.089705,6119.0,7893.0,1,2
187695.0,11.253,13338.0,13498.0,1,2
187701.0,4.418474,2750.0,2760.0,1,1
187801.0,2.506005,2534.0,2584.0,1,1
187873.0,0.8866075,1097.0,5501.0,2,1
187891.0,8.045089,9931.0,9942.0,1,2
187919.0,6.233499999999999,7513.0,7700.0,2,2
187983.0,10.4566405,12423.0,13956.5,2,2
188009.0,4.723904761904762,3394.5714285714284,3404.5714285714284,21,1
188045.0,2.015802,1364.0,1378.0,1,1
188047.0,14.352562,8993.0,9028.0,2,2
188063.0,6.626723,8283.0,12137.0,2,2
188163.0,4.3480486,5022.685714285714,5407.142857142857,35,1
188185.0,7.943567000000001,6456.333333333333,9968.0,3,2
188221.0,9.432844733333333,7638.611111111111,11353.633333333333,90,2
188257.0,9.198,7028.0,7046.0,2,2
188455.0,5.5565,3350.0,3373.5,2,1
188515.0,17.961704,11979.0,17721.0,1,0
188743.0,5.746274666666667,6683.666666666667,7565.333333333333,3,2
188749.0,6.088882000000001,3698.0,3710.6666666666665,3,1
188795.0,0.015,15.0,3646.0,1,1
188851.0,6.634300333333333,4358.333333333333,4412.666666666667,3,1
188881.0,3.826376,2510.0,2518.0,1,1
188917.0,2.297,3679.0,3706.0,1,1
188945.0,4.016,2641.0,8239.0,1,1
189005.0,10.303623666666667,6355.666666666667,6374.333333333333,3,2
189007.0,4.3556715,2901.5,4294.5,2,1
189019.0,13.876639,11941.0,12182.0,1,2
189039.0,6.911815,5570.0,5602.0,1,1
189045.0,8.788,5384.0,5403.0,1,1
189095.0,8.48306,11116.0,21710.0,1,2
189113.0,4.613,5824.0,5836.0,1,1
189157.0,6.129,3692.0,3707.0,1,1
189263.0,7.929429,5380.0,9745.0,1,2
189319.0,3.152,3740.0,3841.0,1,1
189359.0,10.855,8578.0,8593.0,1,2
189571.0,0.530008,460.0,489.0,1,1
189597.0,6.5514358,8876.5,10870.3,10,2
189603.0,5.387,6392.0,19876.0,1,2
189621.0,5.0725,6155.0,7174.25,4,1
189733.0,9.171,6655.0,6703.0,1,2
189801.0,10.29,5971.0,6021.0,1,2
189803.0,4.609876222222222,5495.444444444444,5715.777777777777,9,1
190009.0,3.832,2284.0,2303.0,1,1
190015.0,6.35017675,7706.25,7939.75,4,2
190055.0,12.871268,15111.0,30121.0,1,0
190091.0,4.6669985,5503.5,5522.0,2,1
190111.0,1.7865,2233.5,2255.0,2,1
190181.0,9.652908444444446,6042.074074074074,17225.59259259259,27,2
190185.0,5.215999999999999,3128.2,3150.4,5,1
190215.0,4.0373268181818185,2727.7272727272725,4680.0,11,1
190225.0,1.189036,1815.0,1821.0,1,1
190301.0,6.127,13520.0,19956.0,1,2
190329.0,7.435293,9300.0,12135.0,1,2
190339.0,2.224,1392.0,1400.0,1,1
190347.0,3.322,4234.0,4252.0,1,1
190357.0,23.52999828235294,16517.470588235294,24001.564705882352,85,0
190377.0,9.205034482758622,5576.0344827586205,5631.724137931034,29,2
190413.0,4.084311,3944.0,3970.0,1,1
190417.0,4.483787,5169.0,5784.0,1,1
190441.0,13.321301,8310.0,8312.0,1,2
190447.0,11.8435,7228.5,7240.0,2,2
190587.0,6.067283,3899.0,3904.0,1,1
190651.0,2.7159025000000003,4887.0,5515.5,2,1
190703.0,6.46543875,6590.875,7032.5,8,2
190779.0,7.7229024,9803.4,10902.8,5,2
190825.0,9.8935844,11112.2,11125.2,5,2
190829.0,5.065969333333334,3141.0,3184.3333333333335,3,1
190835.0,2.641,1567.0,7201.0,1,1
190943.0,14.1957365,7961.5,8024.5,2,2
190961.0,7.452,8815.0,10785.0,1,2
190975.0,13.119,8594.0,8646.0,1,2
191011.0,3.5113113333333335,2974.6666666666665,2987.6666666666665,3,1
191033.0,2.0285265,1450.5,1482.0,2,1
191157.0,2.154973,1194.0,1215.0,1,1
191205.0,7.4404672000000005,5093.6,6747.0,5,1
191219.0,2.101268,3621.0,6493.5,2,1
191239.0,7.737195,4675.0,4692.0,1,1
191289.0,1.2987975454545455,2425.3636363636365,3906.909090909091,11,1
191311.0,11.8209545,9047.0,9073.0,2,2
191317.0,2.486427,4234.0,13613.0,1,1
191331.0,3.118557,4651.0,6022.0,1,1
191351.0,8.332302499999999,10162.0,24646.0,2,2
191447.0,2.722052,2210.0,2262.0,1,1
191469.0,3.552,3967.0,4018.0,1,1
191581.0,1.798725,2900.0,2924.0,1,1
191583.0,3.02530475,2214.5,3149.25,4,1
191629.0,5.2620000000000005,7120.285714285715,8735.714285714286,7,2
191671.0,8.6410322,4760.4,4777.0,5,1
191675.0,3.231802,3970.0,3986.0,1,1
191689.0,13.353655,8351.0,13630.0,1,2
191727.0,11.936753,7354.0,13911.0,1,2
191743.0,8.844082172413794,8496.793103448275,9022.344827586207,203,0
191815.0,4.466488,5172.25,5215.5,4,1
191843.0,6.63326,8585.0,10054.0,1,2
191845.0,5.19508725,6335.0,6350.5,4,1
191915.0,2.746,2187.0,8150.0,1,1
191921.0,1.329,1474.0,1493.0,1,1
191941.0,0.966047,1814.2,5170.0,5,1
192019.0,5.8569,3918.1,3944.3,10,1
192049.0,6.835564,8331.0,8546.0,1,2
192053.0,3.908758166666667,4306.333333333333,4418.333333333333,6,1
192125.0,13.135664,8485.0,8494.0,1,2
192129.0,2.2946315789473686,4282.105263157895,5821.368421052632,19,1
192191.0,4.1442890000000006,2869.5,3098.75,4,1
192227.0,2.95891,5450.0,6656.0,1,1
192269.0,3.996675666666667,3184.0,3192.0,3,1
192279.0,13.791131714285715,8706.0,11560.42857142857,7,2
192303.0,6.04391075,7125.0,7142.0,4,2
192349.0,10.659781,6555.0,6566.0,1,2
192355.0,1.903434125,1892.125,2890.375,8,1
192419.0,6.826581571428571,4208.714285714285,6611.142857142857,7,1
192517.0,7.53497,4580.0,4600.0,1,1
192579.0,5.535,3957.0,5496.0,1,1
192673.0,5.808611142857144,4776.571428571428,5150.142857142857,7,1
192707.0,4.54605225,4155.25,4252.0,4,1
192827.0,0.535944,879.0,922.0,1,1
192829.0,3.7082829999999998,4125.0,4654.5,2,1
192851.0,3.3165,3928.214285714286,5342.0,14,1
192857.0,0.6990945,486.5,499.5,2,1
193067.0,2.740476,1789.0,1820.0,1,1
193111.0,6.390846,7436.0,7451.0,1,2
193157.0,2.956281333333333,3400.0,3412.6666666666665,3,1
193203.0,4.43479256,3201.48,3466.2,25,1
193217.0,4.511735,5210.0,5220.0,1,1
193447.0,1.708987,2004.0,2015.0,1,1
193481.0,1.4135,2234.5,2259.0,2,1
193623.0,1.7570000000000001,1019.5,1039.0,2,1
193643.0,6.492034,4349.5,4363.0,2,1
193761.0,14.194,8423.0,8443.0,1,2
193789.0,0.613826,409.0,422.0,1,1
193801.0,6.079,6967.727272727273,11663.181818181818,11,2
193813.0,13.466,8799.0,8807.0,1,2
193867.0,3.042,3934.0,3948.0,1,1
193873.0,7.449147,4972.0,4983.5,2,1
193977.0,3.473366,2109.0,2113.0,1,1
194047.0,7.469,4554.0,4595.0,1,1
194137.0,1.1846666666666668,1276.6666666666667,1296.6666666666667,3,1
194145.0,5.8037,3984.0,4007.0,1,1
194149.0,9.97,8555.333333333334,10745.333333333334,3,2
194211.0,0.663,1401.0,5220.5,2,1
194251.0,9.539319,10305.0,20837.0,1,2
194273.0,7.70378,8780.0,8791.0,1,2
194327.0,10.104,7097.0,7104.0,1,2
194369.0,1.48152,938.0,950.0,1,1
194379.0,4.7680185,5471.25,5489.25,4,1
194425.0,3.8601404117647062,5926.470588235294,6522.705882352941,17,1
194463.0,2.2132994999999998,2026.5,2656.0,2,1
194503.0,11.7395,7320.5,10495.0,2,2
194541.0,4.427,5664.0,6587.0,1,1
194619.0,2.8723333333333336,1855.6666666666667,4422.0,3,1
194655.0,4.071,5129.0,5145.0,1,1
194665.0,10.274184,6170.0,6193.0,1,2
194701.0,6.185722,7220.0,7249.0,1,2
194771.0,2.572886,2970.714285714286,3264.5714285714284,21,1
194809.0,10.86255074074074,9354.537037037036,10041.212962962964,108,0
194823.0,4.608096380952381,5717.523809523809,5965.9047619047615,21,1
194839.0,37.16291,22068.0,22078.0,1,0
194865.0,3.2374,3584.0,3601.2,5,1
194889.0,9.75644,5905.0,5916.0,1,2
194915.0,6.713740610619469,5875.814159292036,7159.654867256637,113,2
194927.0,6.626191,8745.0,15034.0,1,2
194951.0,3.108,2845.6666666666665,3785.3333333333335,3,1
194963.0,3.3257000000000003,2112.0,2126.5,2,1
195001.0,11.785453461538461,7336.0,8077.153846153846,13,2
195005.0,8.7575,6797.0,6811.0,2,2
195007.0,7.012,6117.0,6131.0,1,1
195043.0,6.796497333333334,8098.5,9035.666666666666,6,2
195063.0,5.636166666666667,6221.5,6840.5,6,1
195085.0,14.745926,11648.5,48503.5,2,0
195167.0,19.557,12151.0,17709.0,1,0
195191.0,4.240533666666667,4969.333333333333,5162.166666666667,6,1
195255.0,24.885809846153848,17718.884615384617,19056.384615384617,26,0
195277.0,6.780998,4919.0,4960.0,1,1
195319.0,7.614,4631.0,4650.0,1,1
195367.0,7.929385,7940.0,7960.0,1,2
195373.0,4.404874,5364.5,5373.5,2,1
195447.0,5.962357,3564.0,3610.0,1,1
195497.0,13.106433,8669.0,8691.0,1,2
195511.0,3.2101555,2919.0,4142.0,2,1
195561.0,3.8211725,4277.0,8018.166666666667,6,1
195621.0,15.6915,8906.0,8923.0,2,2
195623.0,2.796285347826087,3908.4347826086955,4512.68115942029,69,1
195633.0,6.121534147058823,4400.794117647059,4637.75,68,1
195703.0,1.328,757.0,763.0,1,1
195809.0,5.046403846153846,3308.269230769231,3319.9615384615386,52,1
195849.0,11.901217,9201.0,11101.0,1,2
195871.0,1.145,731.0,743.5,2,1
196029.0,2.9859656666666665,5506.333333333333,6113.333333333333,3,1
196037.0,7.154251,4555.0,4564.0,1,1
196061.0,9.843841,5529.0,5537.0,1,2
196079.0,11.019914,7196.0,7211.0,1,2
196087.0,0.135184,195.0,209.0,1,1
196119.0,5.37847225,6451.125,7691.0,8,2
196315.0,8.246,4933.0,4985.0,1,1
196393.0,2.570266333333333,3170.6666666666665,3339.6666666666665,3,1
196633.0,1.973,1157.0,7793.0,1,1
196663.0,7.54647,9236.0,9284.0,1,2
196691.0,4.0839512676056335,4754.431924882629,4943.399061032864,213,1
196723.0,11.364798400000002,8095.4,8112.4,5,2
196837.0,6.1176,4050.0,4065.0,1,1
196951.0,4.238393,2584.0,2604.0,1,1
197009.0,5.775030999999999,3584.5,3595.0,2,1
197143.0,2.4818333333333333,2742.6666666666665,2824.6666666666665,3,1
197217.0,6.617220260869566,5386.086956521739,5742.434782608696,23,1
197223.0,3.3854952,2096.2,3951.6,5,1
197401.0,6.654,5963.0,5977.0,1,1
197453.0,7.7292499999999995,4847.25,7419.25,4,1
197493.0,8.209142857142856,5092.571428571428,5205.714285714285,7,1
197503.0,8.724,5205.0,5210.0,1,1
197523.0,6.67577775,7915.25,13287.0,4,2
197563.0,4.298399999999999,5948.6,14679.0,5,2
197629.0,6.594,6700.0,9161.0,1,2
197635.0,6.577032,8115.0,8241.0,2,2
197661.0,1.82883,2245.0,4096.0,1,1
197733.0,7.229,4321.0,4441.0,1,1
197737.0,7.82572,9536.0,9546.0,1,2
197801.0,1.666,1030.0,1050.0,1,1
197841.0,11.727,7042.0,7065.0,1,2
197847.0,7.575414,8604.5,8621.5,2,2
197865.0,7.298815333333334,4404.333333333333,4417.666666666667,3,1
197905.0,8.264833333333334,5150.5,5167.166666666667,6,1
197953.0,5.069245272727273,3219.4242424242425,3231.757575757576,33,1
198079.0,6.10977,4030.0,4056.0,1,1
198087.0,13.638854,7745.0,7834.0,1,2
