Cluster,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,0.09053798243787312,0.029142252939480345,0.03876134130362349,0.03217740822096132,0.17782917053416375,0.6694160128277055,2.1306218184174646,4.490849420931394,6.823574091309231,8.179060586082267,8.484935665418554,8.090616397650678,8.003337854786778,8.127821338649122,7.524312972268536,6.799284035629231,5.6354058528088045,4.9574572312803795,4.236929127410814,3.207227747564715,1.9208386416452596,1.2530885024393477,0.5602355401085106,0.2854327741100522
1,5.730964599469696,1.35173023006993,0.5835474318181818,0.0992639797979798,0.3660905432467532,1.6384836636555602,3.261502635296565,5.254274110800446,6.830112919346022,7.935215058138401,9.044346747753856,9.140635683422474,8.023279047651275,9.334839733886172,9.397613946553141,8.899991538332735,11.126623817464175,12.798912429875601,14.43325472222351,15.305574280229854,17.355061191663108,20.919902059664008,20.072855329545366,14.444698601802253
2,17.443628535242308,21.448045698178504,12.187824204918034,10.041398173392182,7.918412283684621,4.574163344830703,6.451039891825168,6.088685270382277,9.04250652417425,9.887840377458051,10.92282867916265,11.183995668445698,9.613322213593642,8.466256633601235,9.683090479996096,11.248286007455112,12.075310037284504,14.314981661309696,15.648741882962874,15.57226090381637,21.116644621072258,23.257055850086488,22.497861463029423,21.22605782226437
3,0.02165444000508477,0.0061574235545207604,0.003702311381852729,0.0019335819249862846,0.006855406986017861,0.019232462231784608,0.07841799293190035,0.20462042550654244,0.4175219571133982,0.5396382021035191,0.7289155005370527,1.1288070299584154,1.239538611040714,1.0215589102594196,0.8490005438632703,0.7744201529438017,0.9055740373013924,1.425909129220714,1.7483719313010802,1.1739516489971937,0.5367354593804176,0.22253019059028212,0.095848183334714,0.036702917966532286
